,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,StatusCat96NK [A],StatusCat96NK [E],StatusCat96NK [F],StatusCat96NK [L],StatusCat96NK [N],StatusCat96NK [S],DemGender [F],DemGender [M],DemGender [U],DemHomeOwner [H],DemHomeOwner [U]
135,4,7,3,5,40.0,27.5,18.86,28.33,18,45,25,46,70,10,20,27,1,25,,83200.0,27,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
136,1,4,1,3,20.0,20.0,11.25,20.0,17,53,14,31,38,6,14,15,0,34,31.0,106400.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
137,1,4,1,3,15.0,15.0,12.25,15.0,16,64,12,28,45,4,10,14,0,35,,87300.0,24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
138,3,4,3,3,11.0,11.0,9.75,11.0,16,27,13,27,27,6,13,11,0,15,43.0,85300.0,14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
139,1,1,1,1,25.0,25.0,25.0,25.0,16,16,12,16,13,5,7,6,0,25,38.0,92700.0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
140,1,2,1,1,20.0,20.0,17.5,20.0,27,33,10,25,25,4,10,10,0,35,33.0,86800.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
141,1,11,1,8,30.0,30.0,19.55,30.0,20,105,14,29,71,6,13,26,1,35,49.0,167600.0,24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
142,4,16,3,10,12.0,11.5,8.13,11.33,22,119,13,35,72,6,17,32,1,35,58.0,188500.0,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
143,9,22,7,11,15.0,13.33,11.55,13.0,4,112,30,50,102,11,22,41,1,24,,161800.0,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
144,2,6,1,4,20.0,20.0,16.67,20.0,18,74,13,33,53,6,16,22,0,22,,107700.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
145,2,2,1,1,15.0,15.0,15.0,15.0,20,29,10,23,21,4,10,9,0,17,32.0,80100.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
146,6,7,5,5,7.0,9.33,8.43,9.8,19,35,12,31,31,6,16,14,1,40,31.0,91200.0,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
147,4,4,4,4,10.0,10.0,10.0,10.0,20,33,13,31,31,6,14,12,1,35,31.0,127400.0,24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
148,1,1,0,0,20.0,20.0,20.0,,15,15,8,10,10,3,3,4,0,32,59.0,57400.0,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
149,2,7,1,4,21.0,21.0,12.43,21.0,17,87,15,33,59,6,14,23,1,11,66.0,77000.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
150,3,11,2,4,10.0,15.0,11.91,15.5,5,69,12,34,53,6,17,21,1,32,67.0,56700.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
151,3,28,2,17,10.0,5.0,4.29,5.0,4,129,19,37,82,6,14,31,1,40,81.0,65400.0,23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
152,1,22,1,5,15.0,15.0,11.95,15.0,4,147,18,35,85,7,14,30,0,24,75.0,134800.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
153,2,12,2,7,20.0,18.0,12.83,18.0,17,101,20,39,90,6,16,25,1,23,46.0,150400.0,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
154,2,4,2,3,25.0,25.0,25.0,25.0,18,44,13,34,38,6,17,17,0,24,58.0,96900.0,18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
155,2,2,1,1,5.0,10.0,10.0,15.0,20,21,11,18,16,4,7,6,0,24,87.0,260200.0,43,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
156,3,5,2,2,15.0,13.33,10.8,12.5,18,33,12,30,30,6,15,13,0,15,40.0,94000.0,15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
157,2,29,2,10,10.0,10.0,9.17,10.0,22,128,13,35,80,6,17,34,1,14,,111600.0,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
158,2,2,0,0,15.0,12.5,12.5,,18,28,12,26,23,5,5,10,0,12,70.0,98800.0,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
159,4,15,2,9,25.0,14.25,15.4,10.0,15,130,13,34,73,6,16,31,1,34,79.0,90900.0,31,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
160,4,20,1,11,20.0,20.0,16.7,20.0,17,126,15,36,75,6,17,30,1,22,,121900.0,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
161,3,4,1,1,4.0,6.33,5.5,5.0,16,24,13,24,21,6,11,9,0,32,59.0,56900.0,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
162,4,4,1,1,14.0,9.25,9.25,11.0,19,31,13,27,24,6,12,10,1,32,41.0,48000.0,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
163,5,7,3,4,9.0,8.2,7.29,8.33,16,41,13,33,34,6,15,15,0,28,69.0,73200.0,41,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
164,2,15,0,9,10.0,12.0,8.8,,16,126,12,32,74,5,5,32,1,47,,45100.0,19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165,3,6,1,3,20.0,15.0,9.5,10.0,27,65,11,30,43,5,14,17,0,47,,53600.0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
166,0,9,0,4,25.0,0.0,16.0,,6,85,23,23,68,8,8,27,1,50,73.0,43700.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
167,3,15,2,9,20.0,25.67,19.73,25.0,18,117,13,30,71,5,14,29,1,50,,39600.0,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
168,1,1,1,1,20.0,20.0,20.0,20.0,25,25,7,17,15,3,7,6,0,39,29.0,58700.0,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
169,2,8,2,7,16.0,15.5,12.38,15.5,25,77,11,32,60,6,17,22,1,47,,54800.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
170,2,9,0,6,15.0,13.5,8.0,,19,130,12,26,61,5,5,24,1,47,67.0,62500.0,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
171,3,11,1,8,13.0,12.33,10.55,13.0,16,123,13,30,67,6,13,29,1,22,43.0,91500.0,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
172,5,9,5,8,17.0,16.6,13.78,16.6,21,76,14,32,55,6,16,22,1,22,47.0,99400.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
173,3,9,1,6,25.0,21.67,15.78,20.0,27,81,11,32,58,5,16,23,1,22,61.0,81000.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
174,1,7,0,5,25.0,25.0,18.14,,18,104,15,29,62,6,6,25,1,47,56.0,59600.0,15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
175,1,1,1,1,23.0,23.0,23.0,23.0,17,17,11,16,14,5,7,6,0,40,25.0,71700.0,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
176,5,8,4,7,10.0,11.2,9.63,11.5,20,53,13,32,43,6,16,18,1,44,,73300.0,19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
177,6,43,2,17,13.0,11.33,7.47,10.0,15,127,12,34,80,5,16,32,1,36,,46900.0,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
178,2,2,2,2,20.0,17.5,17.5,17.5,21,36,10,28,28,4,12,11,0,36,,46900.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
179,2,2,1,1,15.0,12.5,12.5,10.0,17,29,11,24,22,4,10,9,0,36,,58200.0,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
180,2,23,1,14,10.0,15.0,18.04,20.0,6,130,25,45,98,5,14,33,1,0,83.0,48500.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
181,2,13,0,8,50.0,50.0,21.15,,18,119,13,35,76,6,6,34,1,34,52.0,74200.0,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
182,9,28,7,19,5.0,5.0,5.0,5.0,17,92,13,30,62,6,17,27,1,30,72.0,48700.0,27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
183,4,9,4,6,1.0,4.75,4.0,4.75,15,44,16,33,37,6,14,14,1,38,,48700.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
184,11,18,7,10,8.0,6.55,6.11,6.29,18,55,14,35,47,6,17,19,1,24,63.0,79000.0,37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
185,4,9,2,3,12.0,10.25,8.78,9.5,16,103,9,28,46,4,13,17,0,31,,32200.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
186,4,8,3,6,11.0,9.5,7.38,9.67,17,56,13,31,41,6,14,17,1,42,73.0,80700.0,32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
187,2,9,2,5,20.0,14.5,8.22,14.5,21,85,12,31,41,6,15,18,1,47,59.0,46900.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
188,3,3,1,1,10.0,10.0,10.0,5.0,18,32,12,26,24,6,12,10,0,47,49.0,46900.0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
189,1,5,0,3,16.0,16.0,12.4,,24,79,9,24,47,4,4,17,1,47,40.0,47300.0,24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
190,4,18,0,8,10.0,8.25,6.44,,15,130,14,34,75,6,6,31,1,50,,41200.0,14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
191,4,34,3,20,11.0,9.5,7.5,9.33,19,80,7,15,34,2,6,14,1,40,,102400.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
192,6,14,2,5,5.0,7.83,7.29,10.0,19,52,15,37,45,6,17,18,1,40,70.0,86700.0,28,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
193,3,4,3,3,8.0,6.0,7.0,6.0,16,29,12,25,24,6,12,10,1,40,,87000.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
194,7,17,3,10,5.0,5.0,4.18,5.0,16,113,13,33,66,6,17,28,1,46,69.0,120500.0,46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
195,4,16,1,10,11.0,11.5,7.69,10.0,15,128,14,32,71,6,14,32,1,46,,77300.0,32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
196,4,14,3,7,5.0,5.0,3.93,5.0,15,68,11,26,46,5,12,18,1,47,39.0,59400.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
197,4,14,3,7,18.0,13.25,7.29,12.33,21,68,12,33,55,6,17,23,1,40,39.0,86700.0,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
198,3,4,3,3,20.0,11.0,9.0,11.0,16,29,13,26,26,6,12,10,1,41,71.0,44200.0,32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
199,4,6,1,1,10.0,6.25,6.67,5.0,18,40,13,33,35,6,15,14,1,36,,63500.0,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
200,5,11,4,6,14.0,11.6,9.09,11.5,17,87,14,35,57,6,17,23,1,36,37.0,50600.0,36,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
201,1,1,0,0,25.0,25.0,25.0,,16,16,13,18,15,6,6,7,0,36,46.0,57600.0,27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
202,2,14,1,8,8.0,9.0,6.29,11.0,18,112,14,30,68,6,12,24,1,36,,57200.0,35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
203,2,3,0,0,10.0,10.0,10.0,,19,24,14,26,25,6,6,9,0,40,53.0,35500.0,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
204,1,16,0,10,12.0,12.0,4.63,,18,124,11,26,58,4,4,25,1,44,53.0,77500.0,24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
205,3,19,1,13,27.0,25.67,10.37,25.0,18,130,14,35,79,6,16,32,1,41,45.0,68900.0,33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
206,1,10,1,6,14.0,14.0,10.6,14.0,21,130,14,33,68,5,13,28,0,27,75.0,67100.0,49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
207,4,20,3,10,10.0,6.5,6.45,7.0,17,123,14,36,75,6,17,32,1,40,69.0,79700.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
208,6,28,4,20,5.0,5.0,4.36,5.0,23,127,12,33,74,6,16,31,1,41,62.0,39700.0,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
209,1,13,0,8,17.0,17.0,7.77,,26,125,9,28,67,4,4,27,1,40,37.0,79700.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
210,1,8,1,6,20.0,20.0,14.0,20.0,23,128,10,27,62,4,11,26,0,35,48.0,120800.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
211,5,15,5,10,10.0,8.2,6.53,8.2,18,62,14,36,52,6,17,21,1,34,35.0,107000.0,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
212,2,6,1,4,20.0,20.0,14.5,20.0,16,87,13,34,60,6,16,23,0,40,46.0,112800.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
213,3,4,1,1,15.0,11.67,11.25,15.0,19,28,12,26,24,6,13,11,0,34,49.0,130700.0,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
214,3,20,2,12,13.0,12.67,8.4,12.5,16,112,12,32,76,5,15,29,1,43,51.0,43300.0,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
215,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,15,13,4,6,5,0,36,59.0,51900.0,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
216,3,19,3,18,10.0,10.0,9.26,10.0,21,130,8,22,68,4,11,27,1,36,53.0,76100.0,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
217,1,7,0,2,15.0,15.0,6.14,,26,81,9,26,48,4,4,19,0,30,68.0,32000.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
218,3,14,1,7,10.0,10.67,10.5,12.0,18,130,13,31,71,4,13,28,1,32,68.0,49900.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
219,4,13,1,8,7.0,5.5,4.23,7.0,17,125,10,27,56,4,11,23,1,23,48.0,86700.0,41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
220,3,3,3,3,15.0,13.67,13.67,13.67,21,29,12,25,24,6,13,11,0,40,77.0,65700.0,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
221,7,19,5,12,11.0,10.14,7.95,10.2,25,69,12,32,52,6,17,22,1,27,,65900.0,35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
222,1,3,0,1,50.0,35.0,35.0,,18,57,13,30,42,6,6,17,0,27,38.0,68000.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
223,4,12,2,6,14.0,12.5,9.08,12.5,22,76,12,34,58,6,17,23,1,40,49.0,71400.0,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
224,3,6,2,3,15.0,13.33,12.5,12.5,25,53,11,33,41,6,17,18,1,36,45.0,48200.0,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
225,4,7,1,2,10.0,10.0,7.86,10.0,15,62,13,33,44,6,15,18,0,44,86.0,71300.0,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
226,4,12,2,7,10.0,8.75,10.83,7.5,18,53,7,15,23,2,6,9,0,40,,95800.0,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
227,5,9,2,5,6.0,5.2,4.22,5.0,18,44,6,14,16,2,6,8,0,40,,87200.0,26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
228,1,7,1,2,15.0,18.0,15.0,18.0,18,62,13,32,48,6,16,20,0,40,,121200.0,32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
229,4,5,2,2,10.0,6.5,6.0,7.5,17,33,12,28,28,6,13,11,0,51,63.0,55500.0,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
230,2,9,1,5,25.0,20.0,10.89,25.0,20,128,13,35,63,6,17,29,0,41,60.0,55200.0,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
231,2,2,2,2,20.0,15.0,15.0,15.0,20,29,12,25,25,4,10,9,0,25,23.0,43700.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
232,4,5,2,3,12.0,13.25,11.6,15.5,18,41,15,35,38,6,15,14,0,40,62.0,81600.0,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
233,1,10,1,6,15.0,15.0,12.0,15.0,16,105,14,33,68,6,15,27,0,12,54.0,129800.0,32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
234,6,15,3,11,11.0,10.0,7.33,11.33,17,113,13,32,66,6,15,27,1,14,54.0,109300.0,29,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
235,1,3,1,2,25.0,25.0,18.33,25.0,19,43,4,12,15,2,6,8,1,35,,198900.0,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
236,3,5,2,3,10.0,17.0,16.2,17.0,15,41,14,35,39,6,16,15,0,34,69.0,158800.0,31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
237,2,6,0,3,15.0,15.0,12.0,,25,57,11,33,46,6,6,20,0,35,46.0,182300.0,40,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
238,4,14,3,8,15.0,15.0,11.29,15.0,26,111,11,30,66,5,15,27,1,36,61.0,62400.0,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
239,10,35,7,21,5.0,5.1,5.0,5.14,17,126,12,31,78,6,17,33,1,40,56.0,69700.0,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
240,3,9,1,5,10.0,11.33,11.33,10.0,17,81,13,31,57,6,13,20,1,36,55.0,53800.0,33,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
241,2,24,0,6,26.0,27.5,20.17,,5,126,25,42,101,4,4,28,1,38,83.0,51000.0,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
242,7,14,4,7,5.0,10.14,8.71,11.5,20,56,12,32,43,4,14,18,1,14,45.0,70700.0,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
243,2,11,1,9,17.0,16.0,9.73,15.0,25,126,11,31,69,4,13,28,1,0,56.0,79900.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
244,3,12,1,4,20.0,18.0,11.08,20.0,15,80,13,33,59,6,15,23,1,0,,67000.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
245,2,5,1,3,10.0,15.0,10.2,10.0,19,44,13,32,37,6,15,15,0,0,63.0,64500.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
246,1,6,0,2,20.0,20.0,15.33,,20,79,13,29,55,4,4,20,0,37,76.0,53800.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
247,3,14,0,6,10.0,9.33,5.0,,19,122,12,32,67,5,5,28,1,34,,76000.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
248,2,4,1,2,16.0,13.0,8.0,16.0,16,74,12,26,34,5,10,13,0,40,53.0,61000.0,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
249,2,3,2,3,15.0,12.5,15.0,12.5,15,24,6,11,10,2,5,5,1,36,,53700.0,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
250,3,4,1,2,25.0,21.0,19.5,17.0,19,56,13,31,40,6,14,16,0,39,49.0,51700.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
251,3,7,3,4,6.0,26.67,19.71,26.67,15,69,13,34,55,6,16,20,0,35,37.0,139300.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
252,1,4,1,2,42.0,42.0,31.75,42.0,24,65,11,31,48,6,15,19,0,42,73.0,74000.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
253,5,5,4,4,10.0,8.0,8.0,7.5,16,32,4,11,12,2,6,6,1,42,,88300.0,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
254,7,10,3,4,10.0,16.43,15.6,16.33,18,41,13,33,39,6,16,15,1,27,,66700.0,18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
255,1,15,0,9,15.0,15.0,8.0,,20,128,11,21,63,4,4,24,1,23,27.0,54400.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
256,1,5,1,3,25.0,25.0,16.4,25.0,18,75,14,29,45,5,13,17,0,32,68.0,41900.0,15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
257,4,5,3,3,10.0,8.75,7.8,8.33,18,33,13,27,27,6,13,11,1,21,,48300.0,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
258,3,14,1,8,10.0,10.0,10.43,10.0,18,129,13,34,65,6,16,30,1,27,55.0,73900.0,47,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
259,1,1,1,1,20.0,20.0,20.0,20.0,17,17,12,17,15,4,6,5,0,24,58.0,97200.0,37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
260,2,2,1,1,22.0,21.0,21.0,20.0,17,28,11,24,22,5,11,10,0,24,59.0,127500.0,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
261,0,12,0,5,10.0,0.0,15.58,,4,99,33,33,92,7,7,27,1,25,53.0,71900.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
262,2,4,1,2,15.0,13.0,11.0,15.0,16,105,10,20,35,4,7,13,0,24,77.0,244100.0,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
263,1,2,0,1,17.0,17.0,16.0,,26,41,9,29,31,4,4,13,0,17,35.0,85600.0,24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
264,6,10,6,7,10.0,9.5,9.0,9.5,17,45,14,34,40,6,17,17,1,40,41.0,58000.0,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
265,2,34,1,17,25.0,25.0,6.65,25.0,20,124,13,33,76,6,16,33,1,18,60.0,82100.0,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
266,4,17,3,11,10.0,9.5,7.0,9.33,18,127,15,37,77,6,17,35,1,12,74.0,88900.0,35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
267,3,4,2,2,19.0,14.33,12.0,12.0,15,44,12,28,35,3,10,12,0,32,70.0,51700.0,27,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
268,2,2,0,0,25.0,17.5,17.5,,19,27,13,27,24,6,6,11,0,18,53.0,56200.0,23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
269,2,2,2,2,21.0,18.0,18.0,18.0,17,24,13,23,21,6,11,9,0,14,74.0,228200.0,32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
270,1,1,1,1,20.0,20.0,20.0,20.0,20,20,11,18,16,4,7,6,0,14,56.0,138300.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
271,4,11,2,6,11.0,11.0,8.45,11.5,19,105,13,34,56,6,17,26,1,22,61.0,140400.0,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
